id,source,holder,collection,title,title_alt,authors,date,years,kind,shelfmark,manifest,page,rights,work,book,match,notes
waseda:ya09_00342,waseda:ya09,早稲田大学図書館,古典籍総合データベース,証治摘要,,中川 成章,"江戸 : 英屋文蔵, 元治2[1865]",1865,刊,ヤ09 00342,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00342/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00343,waseda:ya09,早稲田大学図書館,古典籍総合データベース,外科方彙,,桃井 碩水,"日本橋通一丁目(江戸) : 出雲寺和泉掾, 宝暦11[1761]",1761,刊,ヤ09 00343,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00343/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00344,waseda:ya09,早稲田大学図書館,古典籍総合データベース,[婦療方彙],,下津 寿泉,"高麗橋(大坂) : 植村藤三郎, [出版年不明]",,刊,ヤ09 00344,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00344/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00345,waseda:ya09,早稲田大学図書館,古典籍総合データベース,医方朗鑑,,丹波 頼理,"京師(京都) : 吉田新兵衛, 文化7[1810]",1810,刊,ヤ09 00345,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00345/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00347,waseda:ya09,早稲田大学図書館,古典籍総合データベース,漫游雑記,,永富 独嘯庵,"心斎橋通北久太郎町(大坂) : 柳原喜兵衛, 明和元[1764]",1764,刊,ヤ09 00347,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00347/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00348,waseda:ya09,早稲田大学図書館,古典籍総合データベース,脈学輯要,,多紀 元簡,"本石町(江戸): 万笈堂英平吉郎, [出版年不明]",,刊,ヤ09 00348,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00348/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00349,waseda:ya09,早稲田大学図書館,古典籍総合データベース,飲病論,,石崎 淳古,"御幸町通御池下ル町(京都) : 菱屋孫兵衛, 寳暦4[1754]",1754,刊,ヤ09 00349,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00349/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00350,waseda:ya09,早稲田大学図書館,古典籍総合データベース,薬雅,,多紀 元胤,"元献(写), 嘉永元[1848]",1848,写,ヤ09 00350,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00350/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00351,waseda:ya09,早稲田大学図書館,古典籍総合データベース,医経解惑論,,内藤 希哲,"東都(江戸) : 須原屋平助, 文化元[1804]",1804,刊,ヤ09 00351,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00351/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00353,waseda:ya09,早稲田大学図書館,古典籍総合データベース,十四経発揮,,滑 寿,"東都(江戸) : 須原屋平助, 寛政10[1798]",1798,刊,ヤ09 00353,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00353/index.html,早稲田大学図書館（画像利用は同館の規定による）,shisijing_fahui,jc_o005,exact,古典籍 / 医学－古方
waseda:ya09_00354,waseda:ya09,早稲田大学図書館,古典籍総合データベース,医範,,吉益 南涯,"紀伊 : 稽古館, 文政8[1825]",1825,刊,ヤ09 00354,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00354/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00355,waseda:ya09,早稲田大学図書館,古典籍総合データベース,明医雑著,,王 綸,"二条寺町(京都) : 野田弥兵衛, 正保2[1645]",1645,刊,ヤ09 00355,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00355/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00356,waseda:ya09,早稲田大学図書館,古典籍総合データベース,傷寒考,,山田 図南,"浅草茅町(江戸) : 青藜閣, 文政9[1826]",1826,刊,ヤ09 00356,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00356/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00357,waseda:ya09,早稲田大学図書館,古典籍総合データベース,生生堂医譚,,中神 琴渓,"二条通柳馬場東江入(皇都) : 林伊兵衛, 寛政8[1796]",1796,刊,ヤ09 00357,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00357/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00358,waseda:ya09,早稲田大学図書館,古典籍総合データベース,難経小解,,高井 晰斎,"写, [書写年不明]",,写,ヤ09 00358,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00358/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00359,waseda:ya09,早稲田大学図書館,古典籍総合データベース,吐法編,,荻野 元凱,"二条柳馬場東江入町(京都) : 林伊兵衛, 寳暦14[1764]",1764,刊,ヤ09 00359,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00359/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 台州園随筆 / 医学－古方
waseda:ya09_00361,waseda:ya09,早稲田大学図書館,古典籍総合データベース,三喜直指篇,,田代 三喜,"浅草茅町(東武) : 青藜閣, 寛政2[1790]",1790,刊,ヤ09 00361,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00361/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
